Audio Clip Url,Tag Name,Original Transcript,Updated Transcript
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0010.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0010,"Oh, can I can I stop you there? That little dot right there at the end of the word time? That's a period. So that's that's <turn>I was going to like, you know, smooth it out. I I saw that. <turn>Yeah, but it's that signifies the end of the sentence. So her world was always centered around whatever guy she was seeing at the time in college. <turn>Anyway, in college, I heard endlessly about her serious high school boyfriend. Fine. They broke it off amicably, and she moved away for school. Then came the new college boyfriend who had photos, messages with other girls in his phone that she would","Oh, can I can I stop you there? That little dot right there at the end of the word time? That's a period. So that's that's <turn>I was going to like, you know, smooth it out. I I saw that. <turn>Yeah, but it's that signifies the end of the sentence. So her world was always centered around whatever guy she was seeing at the time in college. <turn>Anyway, in college, I heard endlessly about her serious high school boyfriend. Fine. They broke it off amicably, and she moved away for school. Then came the new college boyfriend who had photos, messages with other girls in his phone that she would"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0018.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0018,"It might might be good for you to talk to someone. <turn>Maybe that's what it is. Maybe you start there. You say, you know, I think, okay, what do you think of this Tosh? Next time they bring it up, you know, you say, you know, I noticed you've been talking about this for a few years now and it doesn't seem to be getting better. Maybe you you should find somebody like a therapist to talk to about this. Don't say the part, I don't want to hear it anymore. You say that, the first bring up, right? Maybe you should find a therapist to talk to about this.","It might might be good for you to talk to someone. <turn>Maybe that's what it is. Maybe you start there. You say, you know, I think, okay, what do you think of this Tash? Next time they bring it up, you know, you say, you know, I noticed you've been talking about this for a few years now and it doesn't seem to be getting better. Maybe you you should find somebody like a therapist to talk to about this. Don't say the part, I don't want to hear it anymore. You say that, the first bring up, right? Maybe you should find a therapist to talk to about this."
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0023.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0023,"this upper white class family that I'm now a part of. Got it. You're Jewish. How can I get over this? Any tips would be greatly appreciated. I hate putting on an Oscar performance, pretending that I enjoy conversing with this piece of shit cheater every time I see him, but I also want to be a supportive partner to my boyfriend. Thanks. Love the pod. <turn>So everybody knows except the wife? <turn>No, everybody knows, the wife included, and they're trying to work it out. This is in the solidly in the category of not your business. <turn>Right. <turn>Mind your business.","this upper white class family that I'm now a part of. Got it. You're Jewish. How can I get over this? Any tips would be greatly appreciated. I hate putting on an Oscar performance, pretending that I enjoy conversing with this piece of shit cheater [laugh]every time I see him, but I also want to be a supportive partner to my boyfriend. Thanks. Love the pod. <turn>So everybody knows except the wife? <turn>No, everybody knows, the wife included, and they're trying to work it out. This is in the solidly in the category of not your business. <turn>Right. <turn>Mind your business."
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0013.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0013,"where is a very seductive illusion, which is that you think, because for the first few months after a breakup, talking about it is processing and healing. But then you're a year in, and you convince yourself, this illusion convinces you that you're still therapeutizing and healing by continuing to talk about it. But in fact, what you're doing is just ripping the scab off of a wound and letting it continue to fester and never actually healing from it, and it stops being therapeutic","where is a very seductive illusion, which is that you think, because for the first few months after a breakup, talking about it is processing and healing. But then you're a year in, and you convince yourself, this illusion convinces you that you're still therapeutizing and healing by continuing to talk about it. But in fact, what you're doing is just ripping the scab off of a wound and letting it continue to fester and never actually healing from it, and it stops being therapeutic"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0017.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0017,"but it's just a lot for me to emotionally deal with, processing this with you still. I love you, I want to be your friend, but I feel like from for, you know, from for now, maybe when you want to talk about this guy, you find like a a a therapist or someone else that can help you process this because from what I'm seeing, you're not getting over this and it's not fun to always talk about the same topic. This will be hard. I mean, you might lose a relationship over this. <turn>That's why I wouldn't go as far as you. I would","but it's just a lot for me to emotionally deal with, processing this with you still. I love you, I want to be your friend, but I feel like from for, you know, from for now, maybe when you want to talk about this guy, you find like a a a therapist or someone else that can help you process this because from what I'm seeing, you're not getting over this and it's not fun to always talk about the same topic. This will be hard. I mean, you might lose a relationship over this. <turn>That's why I wouldn't go as far as you. I would"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0019.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0019,"me over so hard, you go, okay. The next time they bring it up, you deflect. You say, did you ever look into finding a therapist about this? And then change the subject to something else. See if it works. And then, if they refuse to take the hint, then they are not being a good friend to you. They are not friending you, they are using you as an emotional","me over so hard, you go,[laugh] okay. The next time they bring it up, you deflect. You say, did you ever look into finding a therapist about this? And then change the subject to something else. See if it works. And then, if they refuse to take the hint, then they are not being a good friend to you. They are not friending you, they are using you as an emotional"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0033.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0033,"together. But the last couple weeks he has been open about how he's not present and he can't focus and he feels depressed. Also, he said that we started dating during this weird transition phase in his life, uh, but he still wants to show up for me. We're taking things much slower now. I really do enjoy his company. We still have fun, but I'm getting worried. Should I give this new relationship a timeline? Because I don't want to base it on his potential or do I wait until he gets a job and becomes less of a downer? Thanks, love you both so much. Okay. Well,","together. But the last couple weeks he has been open about how he's not present and he can't focus and he feels depressed. Also, he said that we started dating during this weird transition phase in his life, uh, but he still wants to show up for me. We're taking things much slower now. I really do enjoy his company. We still have fun, but I'm getting worried. Should I give this new relationship a timeline? Because I don't want to base it on his potential or do I wait until he gets a job and becomes less of a downer? Thanks, love you both so much. Okay. Well,"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0037.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0037,"But that's a good old, big old red flag. Red flagaroo. All right, Tosh, take it away. <turn>Hello, my name is Jason and I'm a coward that doesn't want to appear on your podcast, but I have a problem that I think many people might struggle with and I'm not sure what to do. I've been living with my fiance for five months now. In general, we like to go to bed together at the end of the night, but some nights, maybe once or twice a week, I'm just not sleepy or want to stay up later than her playing my games. And the song's exactly like Mosha and","But that's a good old, big old red flag. Red flagaroo. All right, Tash, take it away. <turn>Hello, my name is Jason and I'm a coward that doesn't want to appear on your podcast, but I have a problem that I think many people might struggle with and I'm not sure what to do. I've been living with my fiance for five months now. In general, we like to go to bed together at the end of the night, but some nights, maybe once or twice a week, I'm just not sleepy or want to stay up later than her playing my games. And the song's exactly like Mosha and"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0024.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0024,"Keep it moving. Do you need to chum out with this guy? I mean how much time are you spending with your boyfriend's brother? I mean, it's like just like okay, you don't need to like <turn>Well, she's afraid maybe that her boyfriend will be like that. Or she who knows what she's afraid. <turn>I feel bad for her boyfriend if he cheats on her that cheating ass. <turn>Cheating ass chump head. I mean the truth is like this they're working it out. Whether you respect the decision to work it out or not isn't really, it doesn't really have anything to do with you. You know <turn>Right, it's really hard to judge another person's relationship. Like if they","Keep it moving. Do you need to chum out with this guy? I mean how much time are you spending with your boyfriend's brother? [laugh]I mean, it's like just like okay, you don't need to like <turn>Well, she's afraid maybe that her boyfriend will be like that.<turn> Or she who knows what she's afraid. <turn>I feel bad for her boyfriend if he cheats on her that cheating ass chump. <turn>Cheating ass chump head. I mean the truth is like this they're working it out. Whether you respect the decision to work it out or not isn't really, it doesn't really have anything to do with you. You know <turn>Right, it's really hard to judge another person's relationship. Like if they"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0032.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0032,"things out of my friends and that's why they're my friends and she's my lover. So this is easy. Don't feel insecure. He likes you, or he wouldn't be dating you. <turn>Mhmm. <turn>All right. Here's another one. Dear Natasha and Moshe, I love your podcast and all the advice you give. My question is, do I keep dating a guy who has recently become depressed because he lost his job? He's not sure his direction in life or his next steps. We've only been dating for a month and a half, but the first few weeks of dating he was a happy, funny dude.","things out of my friends and that's why they're my friends and she's my lover. So this is easy. Don't feel insecure. He likes you, or he wouldn't be dating you. <turn>Mhmm. <turn>All right. Here's another one. Dear Natasha and Mosha, I love your podcast and all the advice you give. My question is, do I keep dating a guy who has recently become depressed because he lost his job? He's not sure his direction in life or his next steps. We've only been dating for a month and a half, but the first few weeks of dating he was a happy, funny dude."
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0045.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0045,"It disrespects all of the IMDB credits that two of us have, all the work that we've done in the um amateur professional uh uh psych- psychiatric professional space. And it's just like rude, it's straight up rude, okay? Laura's here and now she's all like fucking high and mighty. I saw her grin a little bit when when you greeted her and it was not cool. So don't do that anymore. Don't treat Laura like she's a person, treat her like she's a cog in the machine that is the Endless Honeymoon. You agree, Natasha? <turn>P-","It disrespects all of the IMDB credits that two of us have, all the work that we've done in the um amateur professional uh uh psych- psychiatric professional space. And it's just like rude, it's straight up rude, okay? Laura's here and now she's all like fucking high and mighty. I saw her grin a little bit when when you greeted her and it was not cool. So don't do that anymore. Don't treat Laura like she's a person, treat her like she's a cog in the machine that is the Endless Honeymoon. You agree, Natasha?"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0038.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0038,"with Moshe. This will make her very upset, sometimes escalating to her either getting very angry at me or crying herself to sleep in the other room, thinking that I don't love her anymore. Oh my God, I'm actually good because I don't do this. <turn>Same as Natasha. Same as Natasha. <turn>I mean, yeah, this is unstable behavior. <turn>And then I'm going to break up. This is not something you should brag about. Oh wow, I don't cry myself to sleep screaming you're going to break up with me. <turn>All of her insecurities are coming out despite my reassurances that I love her. In the cold light of day, I ask her why she gets so upset and she doesn't really have any","with Mosha. This will make her very upset, sometimes escalating to her either getting very angry at me or crying herself to sleep in the other room<turn>same as Natasha<turn> thinking that I don't love her anymore. Oh my God, I'm actually good because I don't do this. <turn>I mean, yeah, this is unstable behavior. <turn>And then I'm going to break up with her[laugh].<turn> This is not something you should brag about. Oh wow, I don't cry myself to sleep screaming you're going to break up with me. <turn>All of her insecurities are coming out despite my reassurances that I love her. In the cold light of day, I ask her why she gets so upset and she doesn't really have any"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0042.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0042,"knows. And there is a very obvious solution when something is this far outside of the norm. It's to get a third party with a degree to sit and listen and get to the bottom of what's going on here, because this shit ain't normal. She's fucking gnashing her teeth and ripping her nightgown because you're decided to go play some fucking Call of Duty. That shit is nuts. <turn>That's a no right there. <turn>So you think that's we should have like a category like like um seek professional health? <turn>And that's a","knows. And there is a very obvious solution when something is this far outside of the norm. It's to get a third party with a degree to sit and listen and get to the bottom of what's going on here, because this shit ain't normal. She's fucking gnashing her teeth and ripping her nightgown because you're decided to go play some fucking Call of Duty[laugh]. That shit is nuts. That's a no right there. <turn>So you think that's we should have like a category like like um seek professional health? <turn>And that's a"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0046.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0046,"Twenty twenty-two was a big year for me. I got a new job, my wife and I bought a house, and I moved to a small village in upstate New York after more than a decade in New York. I'm white. I'm just kidding. I added that, but it seems pretty obvious. But my wife is still primarily in the city. Her job pays well, and she enjoys it. Eventually, she'll join me full-time upstate, but in the interim, we're trading weekends, a week here or there when our schedules allow. Our relationship is strong. We've been together twenty years at this point, but we're not p-","Twenty twenty-two was a big year for me. I got a new job, my wife and I bought a house, and I moved to a small village in upstate New York after more than a decade in New York. I'm white. I'm just kidding. I added that, but it seems pretty obvious. But my wife is still primarily in the city. Her job pays well, and she enjoys it. Eventually, she'll join me full-time upstate, but in the interim, we're trading weekends, a week here or there when our schedules allow. Our relationship is strong. We've been together twenty years at this point, but we're not"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0051.wav,The_Endless_Honeymoon_Podcast_Old_Relationship_Energy_0051,"having not seen each other in a while. You know, that's when when it's time for LM, for lovemaking. Then every time she comes to visit, every time you go into the city, you guys could get to boning. That feels good. <turn>Reinvigorate a sense of passion. <turn>I mean, there's that obvious advice, you know, which is that you like do something different sexually, you know, like dress up, or buy some toys, or go to like a workshop, or watch porn together, some something that like makes things new again.","having not seen each other in a while. You know, that's when when it's time for LM, for lovemaking. Then every time she comes to visit, every time you go into the city, you guys could get to boning. That feels good. <turn>Reinvigorate a sense of passion. <turn>I mean, there's that obvious advice, you know, which is that you like do something different sexually, you know, like dress up, or buy some toys, or go to like a workshop, or watch porn together, some something that like makes things new again."
