Audio Clip Url,Tag Name,Original Transcript,Updated Transcript
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_“Hey_Guys”_0007.wav,The_Endless_Honeymoon_Podcast_“Hey_Guys”_0007,"Well, we were in Palm Springs. We were on a little vacation. She was like, ""Mom, record me."" So I, I was like, ""Okay."" I thought maybe she wanted to give you a video, Moshe. And then she's like, ""Hey guys, check out my karate moves and my dance moves. And make sure to check out,"" and then, then she goes, ""Peace!"" And then she kept talking. <turn>Alright. Hey guys. <turn>No, the worst part, the worst, wait, but then she said, ""And then check out my website for more of me."" <turn>Yes. Yes, check out my website for more of me. What the fuck is happening? <turn>Oh, and then she said, ""Peace out!"" <turn>I know. And then I looked up her website.","Well, we were in Palm Springs. We were on a little vacation. She was like, ""Mom, record me."" So I, I was, I was like, ""Okay."" I thought maybe she wanted to give you a video, Moshe. And then she's like, ""Hey, guys, check out my karate moves and my dance moves. <turn>I, hey, guys. <turn>And make sure to check out,"" and then, then she goes, ""Peace!"" And then she kept talking. <turn>No, the worst part, <turn>Then she [laugh] <turn>the worst, <turn>Wait, but then she said, ""And then check out my website <turn>Ah, yes. <turn>for more of me."" <turn>Yes, ""Check out my website for more of me."" What the fuck is happening? <turn>Oh, and then she said, ""Peace out!"" <turn>I know. And then I looked up her website."
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_“Hey_Guys”_0011.wav,The_Endless_Honeymoon_Podcast_“Hey_Guys”_0011,"right? They're just like they're living they're the happiest people on earth. She sent me a a vial of their of of shoe company made foot cream and she says she says I actually I'm going to read it to you because it was so finished. It it it inspired me, okay? It just made me feel so like jealous that I'm not finished. I wish I was finished, but I don't think there's a lot of finished Jews. Um you guys can correct me if I'm wrong about that. But she sent me the foot cream and she said she said, ""Don't forget to put on the foot cream.""","-er, right? They're just, like, they're living, they're the happiest people on earth. She sent me a v-, a, a vial of their, of, of shoe company-made foot cream and she says, she says, I actu-, I'm going to read it to you because it was so Finnish, it, it, it inspired me, okay? I just made me feel so, like, jealous that I'm not Finnish. I wish I was Finnish, but I don't think there's a lot of Finnish Jews. Um, eh, you guys can c-, correct me if I'm wrong about that. But she sent me the foot cream and she said, she said, ""Don't forget to put on the foot cream."""
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_“Hey_Guys”_0013.wav,The_Endless_Honeymoon_Podcast_“Hey_Guys”_0013,"like putting foot cream on. It's called wellness, baby. <turn>I My life would be better. So anyway, this is just a little shout out to the good people of Viva, but check these little Finnish ass elf ass shoes. These are fucking I'm I'm loving these right now. And uh Natasha, you've done something really, speaking of Finnish people, really horrible uh in the last week. <turn>What? <turn>Which is introduced our child to Easter. <turn>Oh my god. <turn>Yeah, she came home with nine hundred Easter eggs and","-ife, like, putting foot cream on. <turn>It's called wellness, baby. <turn>I, my life would be better. So, anyway, this is just a little shout out to the good people of Viba. Check these little Finnish ass, elf ass shoes. These are fucking I, I'm, I'm loving these right now. And, uh, Natasha, you've done something really, speaking of Finnish people, really horrible, uh, in the last week. <turn>What? <turn>Which is introduced our child to Easter. <turn>Oh, my god. <turn>Yeah, she came home with nine hundred Easter eggs <turn>[laugh] <turn>and"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_“Hey_Guys”_0015.wav,The_Endless_Honeymoon_Podcast_“Hey_Guys”_0015,"Hey guys, we have a talking bunny that's got fucking eggs that it shits out filled with chocolate and nougat. Well, who, what would you celebrate? Obviously Easter. Now they don't mention the fact that it's all a, you know, an elaborate cave-based zombie cosplay holiday, but that's that's immaterial because by the time they get them into the little weird basket with grass in it and chocolate shit eggs, they're already in. And then they introduce the zombie and people Actually, we do have zombies a little bit in Passover, too.","Hey, guys, we have a talking bunny that's got fucking eggs that it shits out filled with chocolate and nougat. Well, who, what would you celebrate? Obviously Easter. Now they don't mention the fact that it's all a, you know, an elaborate, cave-based, zombie cosplay holiday, but that's, that's immaterial because by the time they get them into the little weird basket with grass in it and chocolate shit eggs, they're already in. And then they introduce the zombie and people, actually, we do have zombies a little bit in Passover, too."
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_“Hey_Guys”_0017.wav,The_Endless_Honeymoon_Podcast_“Hey_Guys”_0017,"Oh, so here's what I did. So, I, I kind of went full Karen, because there wasn't that much time. And I went up to the girl, and I said, ""Excuse me, that woman's taking all the eggs from the kids."" [laugh] Which was weird, because basically she had two kids there. She sent them both out with big bags. And then she had two bags. And she was just like, it was like she was planning on reselling them or something. So, it was just weird. So, I went up to the woman at the front, and I said, ""Um, that six-year-old woman is taking all the eggs from the kids."" <turn>Sure.","told me that the staff <turn>Oh, so here's what I did. So, I, I kind of went full Karen, because there wasn't that much time. And I went up to the girl, and I said, ""Excuse me, that woman's taking all the eggs from the kids,"" [laugh] which was weird, because, basically, she had two kids there. She sent them both out with big bags. And then she had two bags. And she was just like, it was like she was planning on reselling them or something. <turn>Uh-huh [laugh]. <turn>So it was just weird. So I went up to the woman at the front and I said, ""Um, [laugh] that, that sixty-year-old woman is taking all the eggs from the kids."" <turn>Sure."
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_“Hey_Guys”_0020.wav,The_Endless_Honeymoon_Podcast_“Hey_Guys”_0020,"away in Palm Springs. Uh I had a dear friend come over, um, uh his name is Enrico and he's an old friend from Oakland. And he's actually the vice principal at the high school that the last high school I went to uh before I finally dropped out completely and got my high school equivalency test. Anyway, that's immaterial. He's like a mindfulness meditation coach. And we were talking about, um, you know how we've talked on this podcast a lot about like my reactivity and how I'm always screaming at restaurants and stuff like that? <turn>Mhm. <turn>P","we were away in Palm Springs. Uh, I had a dear friend come over, um, uh, his name is Erico and he's an old friend from Oakland. And he's actually the vice principal at the high school that, the last high school I went to, uh, before I finally dropped out completely and got my high school equivalency test. Anyway, that's immaterial. He's like a mindfulness meditation coach. And we were talking about, um, you know how we've talked on this podcast a lot about, like, my reactivity and how I'm always screaming at restaurants and stuff like that? <turn>Mm-hm."
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_“Hey_Guys”_0021.wav,The_Endless_Honeymoon_Podcast_“Hey_Guys”_0021,"mindfulness meditation is how he Oh, 'cause he was telling me a story about how a former student punched him in the face. And I know this guy and he's he he has a uh he used to be a fighter. And so I go, ""Did you get mad? I mean, were you like triggered? Were you like, did you want to beat the kid up?"" And he goes, ""No."" <turn>Like 'cause he's the principal. <turn>He's the principal, so he can't. But also, he's like from Oakland and used to be a fighter, and so <turn>Down a clown. <turn>He's down a clown. He's down with the underground.","mindfulness meditation is how he, oh, 'cause he was telling me a story about how a former student punched him in the face. And I know this guy and he's, he, he has a, uh, he used to be a fighter. And so I go, ""Did you get mad? I mean, were you, like, triggered? Were you, like, did you want to beat the kid up?"" And he goes, ""No."" <turn>Like 'cause he's the principal? <turn>He's the principal, so he can't. But, also, he's, like, from Oakland and used to be a fighter, and so <turn>Downed a clown. <turn>He's downed a clown. He's down with the underground."
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_“Hey_Guys”_0023.wav,The_Endless_Honeymoon_Podcast_“Hey_Guys”_0023,"PowerPoint that he does. <turn>What you got to give him? <turn>He's my old friend, nothing. Nothing. I mean, he made me suck his dick a little bit. But I was going to do that anyway. You were out of town and when the cat's away. <turn>So what's your takeaway, Mosh? <turn>My takeaway is that for a long time I've had this issue, and it's gotten, you know, it's like I've had this issue with reactivity. And it's gotten better because I've gotten more conscious of it, but it's gotten better by inches and centimeters, not by feet and miles, right? And I'm like, I keep just waiting for like it to become better.","PowerPoint that he does. <turn>How much did you have to give him? <turn>He's my old friend, nothing. Nothing. I mean, he made me suck his dick a little bit, but I was going to do that anyway. You were out of town and when the cat's away. <turn>So what's your takeaway, Moshe? <turn>My takeaway is that for a long time, I've had this issue, and it's gotten, you know, it's like I've had this issue with reactivity. And it's gotten better because I've gotten more conscious of it, but it's gotten better by inches and centimeters, not by feet and miles, right? And I'm like, I keep just waiting for, like, it to become better."
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_“Hey_Guys”_0025.wav,The_Endless_Honeymoon_Podcast_“Hey_Guys”_0025,"punches me in the face. I go, ""Huh, isn't that interesting?"" I asked him, I go, ""What did you think when he punched you?"" He goes, ""I thought, huh, my sunglasses fell."" And I was like, that sounds like amazing. So anyway, I keep waiting for just like organically myself to change as I age or something like that. Having the kid has helped a little bit, but not enough. And so now I have decided because my friend inspired me to take some proactive action in the form of","who punches me in the face. I go, ""Huh, isn't that interesting?"" I asked him, I go, ""What did you think when he punched you?"" He goes, ""I thought, huh, my sunglasses fell."" And I was like, that sounds, like, amazing. So, anyway, I keep waiting for just, like, organically myself to change as I age or something like that. Having the kid has helped a little bit, but not enough. And so now I have decided, because my friend inspired me, to take some proactive action in the form of"
https://audio-annotation-data.s3.us-east-2.amazonaws.com/The_Endless_Honeymoon_Podcast_“Hey_Guys”_0026.wav,The_Endless_Honeymoon_Podcast_“Hey_Guys”_0026,"mindfulness meditation. <turn>All you need, Moshe, is not mindful meditation. You just need to picture yourself in jail. <turn>That's not true, honey. Because <turn>Because I just think of that and then I just don't react. <turn>You're just wrong because that is that thought, even though that's a an uh maybe not the most positive thought to keep you away from conflict, but may be effective. That thought occurs in the space between stimulus and reaction.","mindfulness meditation. <turn>All you need, Moshe, is not mindful meditation. You just need to picture yourself in jail. <turn>Well, that's not true, honey, because that <turn>Because I just think of that and then I just don't react. <turn>You're just wrong because that is that thought, even though that's a, an, uh, maybe not the most positive thought to keep you away from conflict, but may be effective. That thought occurs in the space between stimulus and reaction."
